0.000000000000000000e+00,1.491811220000544003e-01
1.000000000000000000e+00,2.438868178043984702e-02
2.000000000000000000e+00,2.012873199134071478e-01
3.000000000000000000e+00,1.434570288120515930e-02
4.000000000000000000e+00,2.253215855012082325e-01
5.000000000000000000e+00,3.018297130816646745e-01
6.000000000000000000e+00,8.119597972835985999e-02
7.000000000000000000e+00,5.035263595324579455e-01
8.000000000000000000e+00,3.522331160053996935e-01
9.000000000000000000e+00,2.032584729115077260e-01
1.000000000000000000e+01,1.814499504046791500e-01
1.100000000000000000e+01,3.089698597068784580e-01
1.200000000000000000e+01,2.648507078235040058e-01
1.300000000000000000e+01,-5.177367689942799500e-03
1.400000000000000000e+01,1.207855029773308858e-01
1.500000000000000000e+01,1.789909775103443179e-01
1.600000000000000000e+01,5.473294651132551425e-02
1.700000000000000000e+01,1.455669148424048043e-01
1.800000000000000000e+01,1.059970691083609307e-01
1.900000000000000000e+01,9.906525072262514775e-02
2.000000000000000000e+01,1.179907336552516589e-01
2.100000000000000000e+01,1.147835607906922545e-02
2.200000000000000000e+01,1.758832133772311179e-01
2.300000000000000000e+01,-1.791680997459389468e-01
2.400000000000000000e+01,2.667784776529639190e-01
2.500000000000000000e+01,5.603895906250494496e-02
2.600000000000000000e+01,3.301787724017707371e-01
2.700000000000000000e+01,-1.155022605331907648e-01
2.800000000000000000e+01,2.878851012086717231e-01
2.900000000000000000e+01,-1.242161708011541021e-01
3.000000000000000000e+01,2.073842305932225294e-01
3.100000000000000000e+01,1.819847932843264016e-01
3.200000000000000000e+01,1.632662493580362417e-01
3.300000000000000000e+01,-1.005239047285053644e-01
3.400000000000000000e+01,1.876544604314499820e-01
3.500000000000000000e+01,2.914919973661828090e-01
3.600000000000000000e+01,1.452868799929406263e-02
3.700000000000000000e+01,2.655723629237771721e-02
3.800000000000000000e+01,2.168083615343890935e-02
3.900000000000000000e+01,8.656389629296724897e-02
4.000000000000000000e+01,-3.333594459343422467e-02
4.100000000000000000e+01,1.934830105753546081e-02
4.200000000000000000e+01,2.244149219902237258e-01
4.300000000000000000e+01,3.043276584934233309e-02
4.400000000000000000e+01,3.159422269604348354e-01
4.500000000000000000e+01,1.927434096950400577e-01
4.600000000000000000e+01,5.038619520331272250e-02
4.700000000000000000e+01,3.747376885320932161e-01
4.800000000000000000e+01,1.024431367294334760e-01
4.900000000000000000e+01,-2.452351917058009090e-01
5.000000000000000000e+01,2.581604089831837090e-01
5.100000000000000000e+01,3.199876894440250030e-01
5.200000000000000000e+01,3.309589009710641738e-01
5.300000000000000000e+01,3.716226989507555312e-02
5.400000000000000000e+01,4.401815257008662163e-01
5.500000000000000000e+01,3.398615381438729877e-01
5.600000000000000000e+01,9.504334767470863643e-02
5.700000000000000000e+01,9.936444401409799676e-02
5.800000000000000000e+01,1.612832096088007983e-01
5.900000000000000000e+01,-1.432982366251111250e-01
6.000000000000000000e+01,-2.235699587815305756e-01
6.100000000000000000e+01,-1.471250466629717701e-01
6.200000000000000000e+01,2.411081064730331014e-01
6.300000000000000000e+01,1.588767546096934158e-01
6.400000000000000000e+01,2.111612047372844747e-01
6.500000000000000000e+01,1.574727392218447097e-01
6.600000000000000000e+01,1.608237077166320694e-01
6.700000000000000000e+01,2.090914037167470041e-01
6.800000000000000000e+01,6.102103116663016441e-02
6.900000000000000000e+01,-5.266199807676387457e-02
7.000000000000000000e+01,2.185994942890071013e-01
7.100000000000000000e+01,2.358316050920760687e-01
7.200000000000000000e+01,1.348346250978217920e-01
7.300000000000000000e+01,3.648454229344026412e-01
7.400000000000000000e+01,2.602967818006345913e-01
7.500000000000000000e+01,1.029065488451164634e-01
7.600000000000000000e+01,1.823177501589993699e-01
7.700000000000000000e+01,-2.018444055224243028e-04
7.800000000000000000e+01,2.235871992175701983e-01
7.900000000000000000e+01,-1.487354854199070958e-02
8.000000000000000000e+01,1.637330844436560850e-01
8.100000000000000000e+01,2.428026380609599189e-01
8.200000000000000000e+01,-5.575814498604089731e-02
8.300000000000000000e+01,-1.330736607468074040e-01
8.400000000000000000e+01,2.391384892272575557e-01
8.500000000000000000e+01,-1.836861580187297560e-02
8.600000000000000000e+01,1.771523189493799666e-01
8.700000000000000000e+01,-3.050551666856018973e-02
8.800000000000000000e+01,1.516803212832882886e-01
8.900000000000000000e+01,2.666054945277922528e-01
9.000000000000000000e+01,2.205066145882563500e-01
9.100000000000000000e+01,9.960645935178860655e-02
9.200000000000000000e+01,-6.963170236853996609e-02
9.300000000000000000e+01,3.305922648360497540e-01
9.400000000000000000e+01,3.938678525295228328e-01
9.500000000000000000e+01,1.972069325530943079e-02
9.600000000000000000e+01,4.349706778042694566e-01
9.700000000000000000e+01,1.607363841843804930e-01
9.800000000000000000e+01,1.789472622025190807e-01
9.900000000000000000e+01,5.750714015493885167e-01
1.000000000000000000e+02,2.608452051144193873e-01
1.010000000000000000e+02,8.833207609045212738e-02
1.020000000000000000e+02,1.648334893682162350e-01
1.030000000000000000e+02,-1.506982755408967367e-01
1.040000000000000000e+02,8.136970478716204491e-02
1.050000000000000000e+02,-3.675677757567843984e-03
1.060000000000000000e+02,2.752473007789312809e-01
1.070000000000000000e+02,2.065976689932596533e-01
1.080000000000000000e+02,2.322421250782972513e-01
1.090000000000000000e+02,2.367627980093460482e-01
1.100000000000000000e+02,2.856360287628121331e-01
1.110000000000000000e+02,2.933318705932110859e-01
1.120000000000000000e+02,8.544144831719989452e-02
1.130000000000000000e+02,1.665314838885690318e-01
1.140000000000000000e+02,1.745724408328566124e-01
1.150000000000000000e+02,1.065859662183831630e-01
1.160000000000000000e+02,3.624338576004665358e-01
1.170000000000000000e+02,1.589259550598539072e-01
1.180000000000000000e+02,-3.192610322628582076e-02
1.190000000000000000e+02,2.560984324247016497e-01
1.200000000000000000e+02,3.911503082520337848e-01
1.210000000000000000e+02,-1.146246508741424752e-02
1.220000000000000000e+02,-1.462002073936025798e-02
1.230000000000000000e+02,7.719092326477736132e-02
1.240000000000000000e+02,3.959733510674107726e-01
1.250000000000000000e+02,3.789444487846678478e-02
1.260000000000000000e+02,3.394915599451431287e-01
1.270000000000000000e+02,1.346782968556150539e-01
1.280000000000000000e+02,3.390013884495929330e-01
1.290000000000000000e+02,1.227306235746360719e-01
1.300000000000000000e+02,2.446415269615030419e-01
1.310000000000000000e+02,5.247103985757353012e-02
1.320000000000000000e+02,4.301681322226775794e-01
1.330000000000000000e+02,2.205382294993984971e-02
1.340000000000000000e+02,-8.811877200975165580e-02
1.350000000000000000e+02,2.063302044203237373e-01
1.360000000000000000e+02,5.512625020169967804e-01
1.370000000000000000e+02,4.764969968541748480e-01
1.380000000000000000e+02,2.964020103805104500e-01
1.390000000000000000e+02,1.627771983941324052e-01
1.400000000000000000e+02,2.891421595171278502e-01
1.410000000000000000e+02,-1.926208855168846101e-01
1.420000000000000000e+02,-3.232463108650364403e-03
1.430000000000000000e+02,9.736598827503875619e-02
1.440000000000000000e+02,8.392781533806370486e-02
1.450000000000000000e+02,1.144282608353816566e-01
1.460000000000000000e+02,3.749313758897698245e-01
1.470000000000000000e+02,1.983670799488793934e-01
1.480000000000000000e+02,1.546855052373438122e-01
1.490000000000000000e+02,1.500614683921009385e-01
1.500000000000000000e+02,4.421890430296052665e-01
1.510000000000000000e+02,2.614922894413334586e-01
1.520000000000000000e+02,3.800962343398744947e-01
1.530000000000000000e+02,1.397172873331595788e-01
1.540000000000000000e+02,1.481628762292983292e-01
1.550000000000000000e+02,2.648699182172315481e-01
1.560000000000000000e+02,2.519717740970514597e-01
1.570000000000000000e+02,3.452545880389410460e-01
1.580000000000000000e+02,5.036710626599461005e-01
1.590000000000000000e+02,-1.279476546427383288e-01
1.600000000000000000e+02,1.071655606341203326e-01
1.610000000000000000e+02,1.460632079921290183e-01
1.620000000000000000e+02,7.096997560752063561e-02
1.630000000000000000e+02,1.759575971930968930e-01
1.640000000000000000e+02,2.256413952443077353e-01
1.650000000000000000e+02,5.978763031371435444e-02
1.660000000000000000e+02,3.798726046506079035e-01
1.670000000000000000e+02,1.716393623645502964e-01
1.680000000000000000e+02,2.815293714805400249e-01
1.690000000000000000e+02,1.937184506832392294e-01
1.700000000000000000e+02,2.116416115102960072e-01
1.710000000000000000e+02,-5.888744160675286193e-02
1.720000000000000000e+02,1.940501574488718850e-01
1.730000000000000000e+02,1.439814799690704306e-01
1.740000000000000000e+02,-1.074947999955493949e-01
1.750000000000000000e+02,-1.420030693734778970e-01
1.760000000000000000e+02,1.040780668907909379e-01
1.770000000000000000e+02,2.474499399548719392e-01
1.780000000000000000e+02,2.008526811580858829e-01
1.790000000000000000e+02,1.433733893280152161e-01
1.800000000000000000e+02,7.595315024595056252e-02
1.810000000000000000e+02,4.899939479948250964e-02
1.820000000000000000e+02,1.329877418542875223e-01
1.830000000000000000e+02,-2.426216230682034375e-02
1.840000000000000000e+02,2.254808434483711044e-01
1.850000000000000000e+02,1.534615086918520999e-01
1.860000000000000000e+02,2.133926512228602745e-01
1.870000000000000000e+02,2.631370734907702014e-01
1.880000000000000000e+02,1.337861187484984948e-01
1.890000000000000000e+02,2.992498960884206749e-01
1.900000000000000000e+02,3.702202048907521359e-01
1.910000000000000000e+02,3.593787710085047382e-02
1.920000000000000000e+02,2.140375785303118283e-01
1.930000000000000000e+02,-3.536771633445483232e-02
1.940000000000000000e+02,1.095774670713142440e-01
1.950000000000000000e+02,1.681949089415225862e-01
1.960000000000000000e+02,3.758717094129366831e-01
1.970000000000000000e+02,2.541670917193518120e-01
1.980000000000000000e+02,-1.493257064253680766e-01
1.990000000000000000e+02,2.614106419317677732e-01
2.000000000000000000e+02,-3.551548425938444442e-02
2.010000000000000000e+02,3.413862311658673321e-02
2.020000000000000000e+02,1.842362273557510421e-01
2.030000000000000000e+02,-6.031880438051792637e-02
2.040000000000000000e+02,1.947918793346503086e-01
2.050000000000000000e+02,9.971280860535884638e-02
2.060000000000000000e+02,3.908843912610523996e-02
2.070000000000000000e+02,4.029479381295514862e-01
2.080000000000000000e+02,4.008032647813966620e-01
2.090000000000000000e+02,-2.621407683562029800e-02
2.100000000000000000e+02,6.837028934653104073e-02
2.110000000000000000e+02,1.349566779355071133e-01
2.120000000000000000e+02,3.070082676913182818e-01
2.130000000000000000e+02,-7.198924829805540548e-02
2.140000000000000000e+02,2.400298804538727321e-02
2.150000000000000000e+02,1.487919741767574355e-01
2.160000000000000000e+02,-5.242477124154744372e-02
2.170000000000000000e+02,6.210664704804580438e-03
2.180000000000000000e+02,9.268922507387288012e-02
2.190000000000000000e+02,5.750050916850868443e-02
2.200000000000000000e+02,4.175379866764065279e-02
2.210000000000000000e+02,2.675164400489939143e-02
2.220000000000000000e+02,1.104957495417631802e-01
2.230000000000000000e+02,-2.301456724447428492e-01
2.240000000000000000e+02,1.476328256551362184e-01
2.250000000000000000e+02,1.740463045481851490e-01
2.260000000000000000e+02,3.703506605438083854e-01
2.270000000000000000e+02,-2.193753204883220065e-01
2.280000000000000000e+02,1.630839312091232063e-01
2.290000000000000000e+02,-4.325157727772456218e-01
2.300000000000000000e+02,3.269201533773439805e-01
2.310000000000000000e+02,1.732530200209292381e-01
2.320000000000000000e+02,1.794385829832721019e-02
2.330000000000000000e+02,-1.072250711087646552e-01
2.340000000000000000e+02,1.628424788953179159e-01
2.350000000000000000e+02,1.662288183460252644e-01
2.360000000000000000e+02,-1.336612885601295639e-02
2.370000000000000000e+02,-4.654761545539918416e-02
2.380000000000000000e+02,2.905537885854786451e-01
2.390000000000000000e+02,1.716122691315964954e-01
2.400000000000000000e+02,-6.904807131403453702e-02
2.410000000000000000e+02,7.056621328172270335e-02
2.420000000000000000e+02,2.616411582746132614e-01
2.430000000000000000e+02,-3.320048596623784154e-03
2.440000000000000000e+02,3.577066093107714728e-01
2.450000000000000000e+02,1.376050298721222809e-01
2.460000000000000000e+02,-6.015928421309683222e-02
2.470000000000000000e+02,2.304600884108645442e-01
2.480000000000000000e+02,-2.150484049506923290e-02
2.490000000000000000e+02,-1.621711540715263244e-01
2.500000000000000000e+02,2.744079003006688056e-01
2.510000000000000000e+02,2.452567599188519298e-01
2.520000000000000000e+02,1.556435670641738156e-01
2.530000000000000000e+02,1.101557016859291138e-01
2.540000000000000000e+02,4.230569845632670134e-01
2.550000000000000000e+02,3.338761728607178569e-01
2.560000000000000000e+02,-1.672125486080281997e-01
2.570000000000000000e+02,9.779803353753374617e-02
2.580000000000000000e+02,2.310357497468781829e-01
2.590000000000000000e+02,-7.413746872178687830e-02
2.600000000000000000e+02,-1.161362601167220954e-01
2.610000000000000000e+02,-1.699761314160523062e-01
2.620000000000000000e+02,1.976565642993381167e-01
2.630000000000000000e+02,2.456380831595658398e-01
2.640000000000000000e+02,1.663971182423275574e-01
2.650000000000000000e+02,1.046150237442446951e-01
2.660000000000000000e+02,1.902945388344620126e-01
2.670000000000000000e+02,2.444993444320261999e-01
2.680000000000000000e+02,-4.205660908282102262e-03
2.690000000000000000e+02,1.300819934321186810e-01
2.700000000000000000e+02,2.375839453706969084e-01
2.710000000000000000e+02,1.374194507357080208e-01
2.720000000000000000e+02,-9.749645701858059010e-03
2.730000000000000000e+02,3.675262359772214493e-01
2.740000000000000000e+02,3.168349909295473110e-01
2.750000000000000000e+02,1.675367129008043243e-01
2.760000000000000000e+02,1.119919071070865635e-01
2.770000000000000000e+02,6.693567093946078961e-02
2.780000000000000000e+02,1.559046837502027216e-01
2.790000000000000000e+02,7.882627929640600994e-02
2.800000000000000000e+02,1.560333511194951783e-01
2.810000000000000000e+02,1.167104573676009394e-01
2.820000000000000000e+02,-1.137611279949566345e-01
2.830000000000000000e+02,-2.500377682204676377e-01
2.840000000000000000e+02,3.468095511363930017e-01
2.850000000000000000e+02,-1.707739646044716814e-02
2.860000000000000000e+02,1.864824528847409679e-01
2.870000000000000000e+02,-3.857552296337247305e-02
2.880000000000000000e+02,2.252813494643308156e-01
2.890000000000000000e+02,2.005821346802797445e-01
2.900000000000000000e+02,1.177686871902343529e-01
2.910000000000000000e+02,2.601404545343276031e-01
2.920000000000000000e+02,-4.685271250626255046e-02
2.930000000000000000e+02,1.748703234244450289e-01
2.940000000000000000e+02,9.989659546547487168e-02
2.950000000000000000e+02,-2.854667653872845420e-02
2.960000000000000000e+02,3.522067099127994538e-01
2.970000000000000000e+02,1.782534772995580663e-01
2.980000000000000000e+02,3.051776617494043192e-02
2.990000000000000000e+02,3.287348744085519803e-01
3.000000000000000000e+02,1.822439056562773496e-01
3.010000000000000000e+02,3.463725143806242746e-02
3.020000000000000000e+02,-8.998804055673714775e-03
3.030000000000000000e+02,1.176576030375278692e-01
3.040000000000000000e+02,1.486507613391013782e-01
3.050000000000000000e+02,-7.533038545631101646e-02
3.060000000000000000e+02,2.148871211631333544e-01
3.070000000000000000e+02,1.316974263583085558e-01
3.080000000000000000e+02,3.016414503333418873e-01
3.090000000000000000e+02,1.848676715945238302e-01
3.100000000000000000e+02,2.742077202193992091e-01
3.110000000000000000e+02,1.636510447897889797e-01
3.120000000000000000e+02,-3.936652429097192707e-02
3.130000000000000000e+02,4.690608613888767875e-02
3.140000000000000000e+02,1.512563352497091618e-01
3.150000000000000000e+02,1.242795485885099249e-01
3.160000000000000000e+02,4.656487197532199751e-01
3.170000000000000000e+02,2.283003706587646564e-01
3.180000000000000000e+02,1.099411833703177466e-02
3.190000000000000000e+02,3.074376391250062679e-01
3.200000000000000000e+02,3.191619900562812084e-01
3.210000000000000000e+02,4.606786314230350982e-02
3.220000000000000000e+02,5.572972047379640137e-02
3.230000000000000000e+02,2.029760334000943467e-01
3.240000000000000000e+02,3.156503599833088702e-01
3.250000000000000000e+02,1.482462669662765187e-01
3.260000000000000000e+02,5.966723494843166886e-01
3.270000000000000000e+02,1.411262021724542515e-01
3.280000000000000000e+02,2.948660979764406997e-01
3.290000000000000000e+02,-1.398424414651658065e-01
3.300000000000000000e+02,3.049046668300019469e-01
3.310000000000000000e+02,6.380002469529982845e-02
3.320000000000000000e+02,3.946304179660812816e-01
3.330000000000000000e+02,4.898897518419549624e-02
3.340000000000000000e+02,-1.710893298345266822e-01
3.350000000000000000e+02,2.517303448029442614e-01
3.360000000000000000e+02,3.828163666311274471e-01
3.370000000000000000e+02,5.019038269975429900e-01
3.380000000000000000e+02,2.457643866161521862e-01
3.390000000000000000e+02,1.162564036031188131e-01
3.400000000000000000e+02,1.281615496419636624e-01
3.410000000000000000e+02,-1.249234670527731988e-01
3.420000000000000000e+02,-2.007032487599263310e-02
3.430000000000000000e+02,1.168571558405598898e-01
3.440000000000000000e+02,1.468940674530294643e-02
3.450000000000000000e+02,6.206964511383861183e-03
3.460000000000000000e+02,1.487872608321982315e-01
3.470000000000000000e+02,1.201614230192201427e-01
3.480000000000000000e+02,7.025546721656802940e-02
3.490000000000000000e+02,2.926839968520151825e-01
3.500000000000000000e+02,4.144641686221608445e-01
3.510000000000000000e+02,1.214623140122598477e-01
3.520000000000000000e+02,2.862780062646501644e-01
3.530000000000000000e+02,1.526638526057625400e-01
3.540000000000000000e+02,1.074665005240176552e-01
3.550000000000000000e+02,1.422525914933569224e-01
3.560000000000000000e+02,1.567831966190254278e-01
3.570000000000000000e+02,3.544420702884906738e-01
3.580000000000000000e+02,1.978554931453398169e-01
3.590000000000000000e+02,-1.354866504020038609e-01
3.600000000000000000e+02,-7.802314959430214913e-02
3.610000000000000000e+02,3.546212082435194757e-02
3.620000000000000000e+02,4.746715118092389996e-02
3.630000000000000000e+02,8.226663877084157417e-03
3.640000000000000000e+02,1.230628653212266152e-02
3.650000000000000000e+02,3.018349477518656940e-02
3.660000000000000000e+02,1.913375335370822161e-01
3.670000000000000000e+02,1.604571391810675207e-01
3.680000000000000000e+02,4.284330642320977045e-03
3.690000000000000000e+02,8.912465476230189976e-02
3.700000000000000000e+02,1.992871242599476844e-01
3.710000000000000000e+02,7.384426030512122874e-02
3.720000000000000000e+02,-2.702378722681772483e-02
3.730000000000000000e+02,1.361399052216640537e-01
3.740000000000000000e+02,3.052735169897057010e-02
3.750000000000000000e+02,-1.520851069962150803e-01
3.760000000000000000e+02,8.970988263476240010e-02
3.770000000000000000e+02,-1.199113594108013395e-02
3.780000000000000000e+02,-1.049172555018581254e-01
3.790000000000000000e+02,2.388818157748874293e-01
3.800000000000000000e+02,-3.778162346529240906e-02
3.810000000000000000e+02,1.099521243688508926e-01
3.820000000000000000e+02,6.952310501507859286e-02
3.830000000000000000e+02,-1.112904802275137828e-01
3.840000000000000000e+02,2.476551926766009104e-01
3.850000000000000000e+02,-1.016791501764669758e-01
3.860000000000000000e+02,5.353618985441879752e-02
3.870000000000000000e+02,3.869628810483602410e-02
3.880000000000000000e+02,1.016772048472494028e-01
3.890000000000000000e+02,9.411119189511696348e-02
3.900000000000000000e+02,1.629365623120906104e-01
3.910000000000000000e+02,-1.260382940046981537e-01
3.920000000000000000e+02,2.608502924075848384e-01
3.930000000000000000e+02,-7.234223389250805936e-02
3.940000000000000000e+02,9.967319435571361796e-02
3.950000000000000000e+02,4.897698028528438274e-02
3.960000000000000000e+02,1.158660485306731991e-01
3.970000000000000000e+02,1.428188158663101226e-01
3.980000000000000000e+02,-8.359540873536658312e-02
3.990000000000000000e+02,1.577581288122571757e-01
4.000000000000000000e+02,-3.667845766497979110e-02
4.010000000000000000e+02,1.102521595369271024e-01
4.020000000000000000e+02,9.350686116918777158e-02
4.030000000000000000e+02,-4.476069171266337104e-02
4.040000000000000000e+02,1.623364393706292486e-01
4.050000000000000000e+02,-1.409896308641375717e-02
4.060000000000000000e+02,3.482261903277674570e-02
4.070000000000000000e+02,-7.843145991095758218e-02
4.080000000000000000e+02,3.307110645025266304e-01
4.090000000000000000e+02,-2.116935631532891049e-01
4.100000000000000000e+02,-9.373831256941628221e-02
4.110000000000000000e+02,-9.141265518057829775e-02
4.120000000000000000e+02,2.088513588341230909e-01
4.130000000000000000e+02,-4.004823848984462309e-02
4.140000000000000000e+02,2.925583043403128664e-02
4.150000000000000000e+02,1.616299893623183714e-01
4.160000000000000000e+02,4.147356706594439169e-02
